"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Funderburk, Kody","681892","2023","47","22",0.146,0.16,-0.014000000000000012,0.244,0.255,-0.01100000000000001,0.234,0.244,-0.009999999999999981,"0.75","2.44","-1.69"
"Gillaspie, Logan","670810","2023","46","32",0.35,0.34,0.009999999999999953,0.725,0.556,0.16899999999999993,0.479,0.424,0.05499999999999999,"6.00","8.42","-2.42"
"Barraclough, Kyle","607457","2023","46","32",0.4,0.334,0.066,0.743,0.636,0.10699999999999998,0.518,0.476,0.04200000000000004,"12.91","11.54","1.373"
"Cousins, Jake","664776","2023","45","28",0.286,0.272,0.013999999999999957,0.429,0.434,-0.0050000000000000044,0.391,0.391,0,"4.82","6.86","-2.039"
"Morejon, Adrian","670970","2023","44","31",0.368,0.326,0.04199999999999998,0.553,0.535,0.018000000000000016,0.428,0.406,0.021999999999999964,"7.00","7.53","-0.53"
"Vodnik, Victor","680767","2023","44","29",0.366,0.244,0.122,0.439,0.347,0.09200000000000003,0.373,0.284,0.08900000000000002,"8.31","3.33","4.978"
"Barlow, Joe","669618","2023","44","36",0.31,0.238,0.07200000000000001,0.5,0.414,0.08600000000000002,0.36,0.298,0.062,"4.66","3.69","0.965"
"Hudson, Bryan","663542","2023","44","32",0.316,0.293,0.02300000000000002,0.447,0.411,0.03600000000000003,0.362,0.342,0.019999999999999962,"7.27","4.99","2.279"
"Kelly, Zack","677161","2023","43","26",0.219,0.227,-0.008000000000000007,0.375,0.39,-0.015000000000000013,0.357,0.368,-0.01100000000000001,"3.86","5.92","-2.063"
"Sweet, Devin","682967","2023","43","29",0.286,0.277,0.008999999999999952,0.629,0.612,0.017000000000000015,0.44,0.434,0.006000000000000005,"10.38","8.95","1.435"
"Festa, Matt","670036","2023","43","18",0.129,0.159,-0.03,0.29,0.39,-0.10000000000000003,0.319,0.359,-0.03999999999999998,"4.00","5.59","-1.59"
"Justice, Evan","687145","2023","42","26",0.438,0.271,0.16699999999999998,0.5,0.309,0.191,0.472,0.353,0.119,"8.59","5.37","3.221"
"Dubin, Shawn","681869","2023","42","27",0.324,0.277,0.046999999999999986,0.514,0.445,0.069,0.38,0.34,0.03999999999999998,"7.00","4.93","2.07"
"Diaz, Jhonathan","646242","2023","42","29",0.419,0.304,0.11499999999999999,0.581,0.431,0.14999999999999997,0.467,0.392,0.07500000000000001,"10.29","6.90","3.386"
"Saalfrank, Andrew","685314","2023","41","31",0.189,0.265,-0.07600000000000001,0.189,0.317,-0.128,0.207,0.287,-0.07999999999999999,0,3.4,"-3.4"
"Quijada, José","650671","2023","41","28",0.222,0.29,-0.06799999999999998,0.25,0.445,-0.195,0.267,0.363,-0.09599999999999997,"6.00","5.73","0.27"
"Castillo, Diego","650895","2023","41","26",0.212,0.217,-0.0050000000000000044,0.424,0.39,0.033999999999999975,0.351,0.345,0.006000000000000005,"6.23","5.10","1.131"
"Milone, Tommy","543548","2023","40","31",0.212,0.276,-0.06400000000000003,0.303,0.448,-0.14500000000000002,0.287,0.362,-0.07500000000000001,"2.00","5.70","-3.7"
"Navarro, Edgar","679346","2023","39","26",0.314,0.288,0.026000000000000023,0.571,0.457,0.11399999999999993,0.407,0.357,0.04999999999999999,"7.27","5.51","1.759"
"Bradley, Archie","605151","2023","39","28",0.371,0.383,-0.01200000000000001,0.657,0.65,0.007000000000000006,0.46,0.468,-0.008000000000000007,"11.04","11.00","0.045"
"Fulmer, Carson","608334","2023","39","28",0.176,0.217,-0.04100000000000001,0.353,0.472,-0.119,0.281,0.344,-0.06299999999999994,"2.70","5.06","-2.36"
"Morris, Cody","663752","2023","38","23",0.313,0.281,0.03199999999999997,0.719,0.549,0.16999999999999993,0.469,0.404,0.06499999999999995,"6.75","7.44","-0.69"
"Stallings, Jacob","607732","2023","36","33",0.364,0.306,0.057999999999999996,0.576,0.477,0.09899999999999998,0.406,0.35,0.05600000000000005,"4.50","5.27","-0.77"
"Young, Danny","664849","2023","35","19",0.233,0.225,0.008000000000000007,0.267,0.259,0.008000000000000007,0.289,0.284,0.0050000000000000044,"1.08","3.33","-2.25"
"Banda, Anthony","607455","2023","35","23",0.321,0.369,-0.04799999999999999,0.429,0.563,-0.13399999999999995,0.379,0.48,-0.10099999999999998,"6.43","11.82","-5.391"
"Lucas, Easton","687922","2023","35","24",0.323,0.27,0.05299999999999999,0.548,0.444,0.10400000000000004,0.396,0.339,0.056999999999999995,"8.10","4.90","3.2"
"Suero, Wander","593833","2023","35","21",0.2,0.172,0.028000000000000025,0.4,0.291,0.10900000000000004,0.315,0.269,0.045999999999999985,"7.88","2.98","4.895"
"Reid-Foley, Sean","656887","2023","34","12",0.148,0.102,0.046,0.185,0.169,0.015999999999999986,0.237,0.216,0.02099999999999999,"3.52","1.93","1.592"
"Sousa, Bennett","656986","2023","34","22",0.188,0.208,-0.01999999999999999,0.281,0.391,-0.10999999999999999,0.23,0.279,-0.049000000000000016,"4.00","3.21","0.79"
"Coonrod, Sam","656322","2023","34","18",0.208,0.201,0.0069999999999999785,0.208,0.227,-0.019000000000000017,0.336,0.339,-0.0030000000000000027,"9.45","4.90","4.55"
"De Jesus, Enmanuel","646241","2023","34","22",0.333,0.292,0.041000000000000036,0.444,0.439,0.0050000000000000044,0.411,0.394,0.01699999999999996,"11.37","6.99","4.378"
"Brewer, Colten","605155","2023","34","26",0.2,0.25,-0.04999999999999999,0.6,0.474,0.126,0.369,0.355,0.014000000000000012,"4.32","5.44","-1.12"
"Kilian, Caleb","668873","2023","33","22",0.481,0.363,0.118,0.593,0.478,0.11499999999999999,0.511,0.43,0.08100000000000002,"16.88","8.73","8.145"
"Junk, Janson","676083","2023","33","25",0.267,0.276,-0.009000000000000008,0.467,0.38,0.08700000000000002,0.333,0.311,0.02200000000000002,"4.91","4.04","0.869"
"Short, Zack","670097","2023","32","29",0.4,0.384,0.016000000000000014,0.433,0.609,-0.176,0.387,0.442,-0.05499999999999999,"6.00","9.40","-3.4"
"Abad, Fernando","472551","2023","32","27",0.379,0.347,0.03200000000000003,0.655,0.619,0.03600000000000003,0.461,0.436,0.025000000000000022,"4.26","9.06","-4.797"
"Acton, Garrett","670183","2023","32","21",0.346,0.317,0.02899999999999997,0.846,0.703,0.14300000000000002,0.519,0.465,0.05399999999999999,"12.71","10.80","1.906"
"Knehr, Reiss","663753","2023","32","23",0.385,0.427,-0.04199999999999998,0.846,0.815,0.031000000000000028,0.522,0.542,-0.020000000000000018,"15.88","17.16","-1.278"
"Bracho, Silvino","611093","2023","31","19",0.2,0.175,0.025000000000000022,0.24,0.227,0.012999999999999984,0.289,0.276,0.012999999999999956,"3.68","3.14","0.542"
"Muckenhirn, Zach","669105","2023","31","25",0.407,0.323,0.08399999999999996,0.556,0.458,0.09800000000000003,0.428,0.374,0.05399999999999999,"6.00","6.16","-0.16"
"Little, Luke","681432","2023","30","13",0.208,0.224,-0.016000000000000014,0.292,0.296,-0.0040000000000000036,0.288,0.3,-0.01200000000000001,0,3.74,"-3.74"
"Bristo, Braden","668754","2023","30","21",0.192,0.204,-0.011999999999999983,0.192,0.338,-0.14600000000000002,0.224,0.282,-0.05799999999999997,"2.57","3.28","-0.709"
"Rodríguez, Dereck","605446","2023","30","24",0.375,0.347,0.028000000000000025,0.792,0.709,0.08300000000000007,0.504,0.476,0.028000000000000025,"15.19","11.54","3.648"
"Senzatela, Antonio","622608","2023","30","24",0.25,0.339,-0.08900000000000002,0.607,0.725,-0.118,0.377,0.466,-0.08900000000000002,"4.70","10.87","-6.174"
"Bukauskas, J.B.","656266","2023","30","19",0.231,0.251,-0.01999999999999999,0.269,0.295,-0.025999999999999968,0.268,0.29,-0.021999999999999964,"1.29","3.48","-2.194"
"Ingram, Kolton","688427","2023","30","18",0.333,0.28,0.05299999999999999,0.667,0.584,0.08300000000000007,0.45,0.407,0.04300000000000004,"8.44","7.58","0.858"
"Busenitz, Alan","641427","2023","29","23",0.286,0.338,-0.052000000000000046,0.357,0.511,-0.15400000000000003,0.278,0.366,-0.08799999999999997,"2.57","5.85","-3.279"
"McAllister, Zach","502083","2023","29","21",0.346,0.329,0.01699999999999996,0.692,0.55,0.1419999999999999,0.462,0.409,0.05300000000000005,"10.13","7.67","2.455"
"Sherriff, Ryan","595411","2023","29","21",0.24,0.285,-0.044999999999999984,0.44,0.364,0.07600000000000001,0.317,0.319,-0.0020000000000000018,"2.70","4.27","-1.57"
"Lindgren, Jeff","689167","2023","28","23",0.167,0.208,-0.04099999999999998,0.292,0.362,-0.07,0.263,0.307,-0.043999999999999984,"5.14","3.93","1.213"
"Espino, Paolo","502179","2023","28","22",0.583,0.517,0.06599999999999995,0.792,0.721,0.07100000000000006,0.582,0.534,0.04799999999999993,"24.75","16.35","8.4"
"McCaughan, Darren","670766","2023","27","14",0.292,0.175,0.11699999999999999,0.458,0.359,0.09900000000000003,0.361,0.276,0.08499999999999996,"5.40","3.14","2.26"
"Gage, Matt","657424","2023","27","16",0.261,0.229,0.032,0.435,0.318,0.11699999999999999,0.341,0.288,0.05300000000000005,"2.70","3.43","-0.73"
"Krook, Matt","640454","2023","27","18",0.4,0.246,0.15400000000000003,0.6,0.406,0.19399999999999995,0.471,0.371,0.09999999999999998,"24.75","6.04","18.71"
"Parsons, Wes","641149","2023","26","19",0.455,0.335,0.12,0.773,0.509,0.264,0.548,0.415,0.13300000000000006,"20.25","7.96","12.29"
"Fry, David","681807","2023","26","25",0.4,0.388,0.01200000000000001,0.8,0.933,-0.133,0.51,0.555,-0.04500000000000004,"12.60","18.57","-5.97"
"Nicolas, Kyle","693312","2023","26","14",0.333,0.193,0.14,0.571,0.331,0.23999999999999994,0.444,0.316,0.128,"11.81","4.19","7.623"
"Kriske, Brooks","621139","2023","25","15",0.15,0.257,-0.10700000000000001,0.45,0.578,-0.12799999999999995,0.307,0.39,-0.08300000000000002,"4.05","6.81","-2.76"
"Maile, Luke","571912","2023","25","25",0.5,0.477,0.02300000000000002,1.125,1.003,0.12200000000000011,0.646,0.599,0.04700000000000004,"16.61","24.34","-7.725"
"Woods Richardson, Simeon","680573","2023","24","16",0.35,0.295,0.05499999999999999,0.6,0.434,0.16599999999999998,0.44,0.363,0.07700000000000001,"9.64","5.73","3.913"
"Hanifee, Brenan","669724","2023","23","20",0.348,0.308,0.03999999999999998,0.522,0.499,0.02300000000000002,0.371,0.346,0.025000000000000022,"5.40","5.13","0.27"
"Sulser, Cole","642121","2023","23","16",0.25,0.297,-0.046999999999999986,0.6,0.619,-0.019000000000000017,0.396,0.425,-0.02899999999999997,"6.75","8.47","-1.72"
"Small, Ethan","663629","2023","23","15",0.429,0.305,0.124,0.714,0.637,0.07699999999999996,0.502,0.422,0.08000000000000002,"11.25","8.32","2.93"
"Padilla, Nicholas","656820","2023","23","16",0.409,0.44,-0.031000000000000028,0.682,0.724,-0.041999999999999926,0.471,0.503,-0.03200000000000003,"5.79","13.57","-7.784"
"Plassmeyer, Michael","674681","2023","23","16",0.4,0.357,0.04300000000000004,0.9,0.832,0.06800000000000006,0.564,0.526,0.03799999999999992,"22.09","15.58","6.511"
"Vargas, Carlos","672841","2023","22","10",0.294,0.288,0.006000000000000005,0.647,0.638,0.009000000000000008,0.462,0.457,0.0050000000000000044,"5.79","10.29","-4.504"
"Latz, Jake","656641","2023","22","14",0.053,0.134,-0.08100000000000002,0.053,0.195,-0.14200000000000002,0.135,0.215,-0.07999999999999999,0,1.91,"-1.91"
"Andrews, Clayton","677076","2023","22","16",0.5,0.371,0.129,1.1,0.798,0.30200000000000005,0.665,0.512,0.15300000000000002,"27.00","14.33","12.67"
"McGee, Easton","668834","2023","22","19",0.048,0.225,-0.177,0.095,0.367,-0.272,0.088,0.274,-0.18600000000000003,0,3.09,"-3.09"
"Givens, Mychal","571710","2023","22","13",0.286,0.414,-0.128,0.357,0.472,-0.11499999999999999,0.386,0.465,-0.07900000000000001,"11.25","10.80","0.45"
"Kolarek, Adam","592473","2023","22","13",0.105,0.157,-0.052000000000000005,0.105,0.197,-0.09200000000000001,0.152,0.206,-0.05399999999999999,0,1.76,"-1.76"
"Wolf, Jackson","680232","2023","22","20",0.286,0.357,-0.07100000000000001,0.333,0.531,-0.198,0.289,0.397,-0.10800000000000004,"5.40","7.12","-1.72"
"Paddack, Chris","663978","2023","22","13",0.286,0.236,0.04999999999999999,0.476,0.398,0.07799999999999996,0.34,0.289,0.051000000000000045,"5.40","3.45","1.95"
"Watkins, Spenser","657093","2023","21","15",0.368,0.281,0.08699999999999997,0.842,0.575,0.267,0.519,0.391,0.128,"10.38","6.86","3.525"
"Antone, Tejay","622088","2023","21","12",0.158,0.188,-0.03,0.211,0.291,-0.07999999999999999,0.21,0.255,-0.04500000000000001,"1.59","2.67","-1.082"
"Moore, McKinley","686842","2023","21","12",0.357,0.201,0.15599999999999997,0.786,0.298,0.48800000000000004,0.55,0.377,0.17300000000000004,"18.90","6.27","12.63"
"Hendriks, Liam","521230","2023","20","16",0.222,0.258,-0.036000000000000004,0.444,0.441,0.0030000000000000027,0.285,0.302,-0.017000000000000015,"5.40","3.79","1.61"
"Hernández, Daysbel","678226","2023","20","11",0.353,0.284,0.069,0.529,0.428,0.10100000000000003,0.425,0.366,0.059,"7.36","5.85","1.514"
"Castano, Daniel","641447","2023","20","13",0.412,0.23,0.18199999999999997,0.882,0.52,0.362,0.56,0.37,0.19000000000000006,"21.00","6.00","15"
"Nelson, Nick","656793","2023","20","15",0.111,0.257,-0.14600000000000002,0.278,0.438,-0.15999999999999998,0.214,0.338,-0.12400000000000003,"1.69","4.86","-3.172"
"Burdi, Zack","641420","2023","20","13",0.353,0.257,0.09599999999999997,0.588,0.393,0.19499999999999995,0.405,0.342,0.063,"11.25","4.99","6.26"
"Bowman, Matt","621199","2023","20","15",0.353,0.319,0.033999999999999975,0.588,0.549,0.038999999999999924,0.393,0.378,0.015000000000000013,"9.00","6.32","2.68"
"Raley, Luke","670042","2023","19","18",0.579,0.51,0.06899999999999995,1.053,0.917,0.1359999999999999,0.684,0.609,0.07500000000000007,"30.38","25.91","4.465"
"Krehbiel, Joey","607216","2023","19","12",0.118,0.166,-0.048000000000000015,0.353,0.376,-0.02300000000000002,0.244,0.276,-0.03200000000000003,"1.80","3.14","-1.34"
"White, Owen","669391","2023","19","13",0.313,0.246,0.067,0.688,0.456,0.23199999999999993,0.447,0.342,0.10499999999999998,"11.25","4.99","6.26"
"Barnhart, Tucker","571466","2023","19","19",0.368,0.407,-0.03899999999999998,0.368,0.601,-0.23299999999999998,0.325,0.433,-0.10799999999999998,"2.25","8.90","-6.65"
"González, Chi Chi","592346","2023","19","15",0.389,0.324,0.065,0.667,0.495,0.17200000000000004,0.459,0.37,0.08900000000000002,"7.36","6.00","1.364"
"Ray, Robbie","592662","2023","19","11",0.308,0.178,0.13,0.385,0.252,0.133,0.388,0.334,0.05399999999999999,"8.10","4.73","3.37"
"Nolin, Sean","543594","2023","18","14",0.438,0.384,0.05399999999999999,1,0.807,0.19299999999999995,0.603,0.52,0.08299999999999996,"18.00","15.03","2.97"
"Kelly, Carson","608348","2023","18","16",0.529,0.399,0.13,0.706,0.676,0.029999999999999916,0.542,0.469,0.07300000000000006,"10.13","11.06","-0.935"
"Santillan, Tony","663574","2023","18","12",0.308,0.412,-0.10399999999999998,0.462,0.593,-0.13099999999999995,0.414,0.496,-0.08200000000000002,"2.70","13.01","-10.31"
"Hernandez, Nick","663321","2023","18","7",0.25,0.154,0.096,0.5,0.302,0.198,0.445,0.364,0.08100000000000002,"12.00","5.77","6.23"
"Howard, Spencer","675921","2023","18","12",0.286,0.188,0.09799999999999998,0.5,0.417,0.08300000000000002,0.415,0.358,0.056999999999999995,"10.80","5.55","5.25"
"Mederos, Victor","682989","2023","17","10",0.417,0.221,0.19599999999999998,0.417,0.242,0.175,0.425,0.333,0.09199999999999997,"9.00","4.70","4.3"
"Naughton, Packy","676050","2023","17","11",0.125,0.198,-0.07300000000000001,0.188,0.341,-0.15300000000000002,0.166,0.258,-0.092,0,2.73,"-2.73"
"Dermody, Matt","571616","2023","17","14",0.267,0.348,-0.08099999999999996,0.667,0.659,0.008000000000000007,0.423,0.46,-0.03700000000000003,"6.75","10.48","-3.73"
"Escobar, Eduardo","500871","2023","16","14",0.154,0.229,-0.07500000000000001,0.231,0.28,-0.049000000000000016,0.222,0.281,-0.059000000000000025,"2.46","3.26","-0.805"
"Kiner-Falefa, Isiah","643396","2023","16","15",0.25,0.277,-0.027000000000000024,0.375,0.65,-0.275,0.266,0.386,-0.12,"2.25","6.64","-4.39"
"Hedges, Austin","595978","2023","16","14",0.333,0.223,0.11000000000000001,0.6,0.395,0.20499999999999996,0.414,0.293,0.121,"4.91","3.56","1.349"
"Hartlieb, Geoff","664129","2023","16","10",0.154,0.164,-0.010000000000000009,0.385,0.423,-0.03799999999999998,0.311,0.327,-0.016000000000000014,"2.25","4.51","-2.26"
"Waites, Cole","686972","2023","15","11",0.462,0.348,0.11400000000000005,0.538,0.508,0.030000000000000027,0.47,0.416,0.05399999999999999,"15.43","8.01","7.419"
"Nittoli, Vinny","657697","2023","15","11",0.286,0.185,0.10099999999999998,0.357,0.339,0.01799999999999996,0.308,0.256,0.05199999999999999,"2.46","2.69","-0.235"
"Wong, Jake","673858","2023","15","12",0.5,0.346,0.15400000000000003,0.583,0.421,0.16199999999999998,0.516,0.408,0.10800000000000004,"9.00","7.63","1.37"
"Burdi, Nick","595897","2023","15","8",0.273,0.171,0.10200000000000001,0.545,0.236,0.30900000000000005,0.386,0.273,0.11299999999999999,"9.00","3.07","5.93"
"Harrison, Josh","543281","2023","15","13",0.727,0.565,0.16200000000000003,0.727,0.675,0.051999999999999935,0.563,0.51,0.052999999999999936,"27.00","14.15","12.85"
"Clemens, Kody","665019","2023","15","11",0.333,0.361,-0.02799999999999997,0.333,0.418,-0.08499999999999996,0.375,0.411,-0.035999999999999976,"3.38","7.77","-4.395"
"Colomé, Alex","517008","2023","15","10",0.167,0.264,-0.097,0.5,0.509,-0.009000000000000008,0.356,0.405,-0.049000000000000044,"6.00","7.49","-1.49"
"Mendick, Danny","664901","2023","15","15",0.6,0.328,0.27199999999999996,1.2,0.607,0.593,0.751,0.389,0.362,"36.00","6.77","29.23"
"Leahy, Kyle","681517","2023","15","7",0.444,0.3,0.14400000000000002,1.111,0.746,0.365,0.66,0.541,0.119,"21.60","17.06","4.54"
"Faria, Jake","607188","2023","14","7",0.444,0.229,0.215,0.667,0.33,0.337,0.5,0.353,0.14700000000000002,"22.50","5.37","17.13"
"Pannone, Thomas","623381","2023","14","9",0.385,0.291,0.09400000000000003,0.462,0.357,0.10500000000000004,0.391,0.311,0.08000000000000002,"6.75","4.04","2.71"
"Bowlan, Jonathan","680742","2023","14","11",0.357,0.309,0.04799999999999999,0.571,0.525,0.04599999999999993,0.395,0.357,0.038000000000000034,"3.00","5.51","-2.51"
"Kerkering, Orion","689147","2023","14","6",0.167,0.193,-0.025999999999999995,0.167,0.218,-0.05099999999999999,0.225,0.256,-0.031,0,2.69,"-2.69"
"Hudson, Daniel","543339","2023","14","6",0.182,0.086,0.096,0.273,0.146,0.12700000000000003,0.301,0.227,0.07399999999999998,0,2.12,"-2.12"
"Rojas, Miguel","500743","2023","14","12",0.25,0.197,0.05299999999999999,0.417,0.313,0.10399999999999998,0.342,0.284,0.05800000000000005,"6.00","3.33","2.67"
"Reyes, Pablo","622569","2023","13","9",0.333,0.289,0.04400000000000004,0.333,0.368,-0.034999999999999976,0.418,0.411,0.007000000000000006,"4.50","7.77","-3.27"
"McMillon, John","669111","2023","13","5",0.077,0.126,-0.049,0.308,0.362,-0.05399999999999999,0.154,0.201,-0.047000000000000014,"2.25","1.68","0.57"
"Lopez, Nicky","670032","2023","13","11",0.364,0.298,0.066,0.636,0.575,0.061000000000000054,0.465,0.424,0.041000000000000036,"7.71","8.42","-0.706"
"Mariot, Michael","592527","2023","13","10",0.333,0.28,0.05299999999999999,0.667,0.531,0.136,0.439,0.368,0.07100000000000001,"3.38","5.92","-2.545"
"Burleson, Alec","676475","2023","13","12",0.615,0.429,0.186,0.846,0.74,0.10599999999999998,0.629,0.497,0.132,"21.60","13.09","8.51"
"Ríos, Yacksel","605441","2023","13","6",0.375,0.212,0.163,0.75,0.507,0.243,0.558,0.453,0.10500000000000004,"37.80","10.05","27.75"
"Rojas, Josh","668942","2023","13","11",0.5,0.448,0.05199999999999999,0.583,0.612,-0.029000000000000026,0.489,0.478,0.01100000000000001,"18.00","11.68","6.32"
"Rodríguez, José","642578","2023","12","10",0.273,0.353,-0.07999999999999996,0.455,0.531,-0.07600000000000001,0.339,0.404,-0.065,"9.00","7.44","1.56"
"Speas, Alex","666208","2023","12","3",0.286,0.247,0.03899999999999998,0.286,0.302,-0.016000000000000014,0.414,0.408,0.006000000000000005,"13.50","7.63","5.87"
"Greene, Shane","572888","2023","12","7",0.2,0.225,-0.024999999999999994,0.3,0.243,0.056999999999999995,0.293,0.29,0.0030000000000000027,0,3.48,"-3.48"
"Alberto, Hanser","593643","2023","12","10",0.545,0.384,0.16100000000000003,0.818,0.696,0.122,0.593,0.478,0.11499999999999999,"21.60","11.68","9.92"
"Peterson, Jace","607054","2023","12","8",0.333,0.361,-0.02799999999999997,0.778,0.935,-0.15700000000000003,0.518,0.574,-0.05599999999999994,"9.00","20.85","-11.85"
"Veneziano, Anthony","685107","2023","12","9",0.2,0.276,-0.07600000000000001,0.5,0.525,-0.025000000000000022,0.35,0.396,-0.04600000000000004,0,7.08,"-7.08"
"Ford, Mike","645801","2023","12","11",0.455,0.436,0.019000000000000017,1.091,1.062,0.028999999999999915,0.643,0.627,0.016000000000000014,"18.00","29.05","-11.05"
"Uceta, Edwin","670955","2023","11","5",0,0.131,-0.131,0,0.189,-0.189,0.193,0.294,-0.10099999999999998,0,3.58,"-3.58"
"Moronta, Reyes","606625","2023","11","6",0.5,0.387,0.11299999999999999,0.875,0.683,0.19199999999999995,0.613,0.523,0.08999999999999997,"6.75","15.30","-8.55"
"McFarland, T.J.","519008","2023","11","7",0.444,0.255,0.189,0.556,0.331,0.22500000000000003,0.483,0.339,0.14399999999999996,"5.40","4.90","0.5"
"Castro, Harold","605612","2023","11","9",0.444,0.241,0.203,0.556,0.353,0.20300000000000007,0.483,0.338,0.14499999999999996,"9.00","4.86","4.14"
"Castro, Willi","650489","2023","11","9",0.375,0.38,-0.0050000000000000044,0.375,0.428,-0.05299999999999999,0.367,0.385,-0.018000000000000016,"11.57","6.60","4.971"
"Wynne, Randy","691094","2023","11","10",0.3,0.425,-0.125,0.5,0.715,-0.21499999999999997,0.37,0.504,-0.134,"3.86","13.65","-9.793"
"Vosler, Jason","613564","2023","11","11",0.455,0.194,0.261,0.455,0.233,0.222,0.401,0.188,0.21300000000000002,"4.50","1.49","3.01"
"Vargas, Ildemaro","545121","2023","10","8",0.25,0.351,-0.10099999999999998,0.625,0.781,-0.15600000000000003,0.431,0.516,-0.08500000000000002,"4.50","14.67","-10.17"
"Duffy, Matt","622110","2023","10","9",0.333,0.359,-0.025999999999999968,0.667,1.106,-0.43900000000000006,0.45,0.614,-0.16399999999999998,"4.50","26.74","-22.24"
"Rodriguez, Elvin","660730","2023","10","5",0,0.112,-0.112,0,0.172,-0.172,0,0.12,-0.12,0,0.67,"-0.67"
"Vieira, Thyago","600986","2023","10","7",0,0.227,-0.227,0,0.452,-0.452,0.07,0.308,-0.238,0,3.96,"-3.96"
"Herrera, Jose","645444","2023","10","10",0.4,0.29,0.11000000000000004,0.5,0.379,0.121,0.389,0.286,0.10300000000000004,"9.00","3.38","5.62"
"Mills, Alec","621219","2023","10","8",0.5,0.295,0.20500000000000002,1.125,0.634,0.491,0.676,0.456,0.22000000000000003,"18.00","10.23","7.77"
"Pérez, Carlos","542208","2023","10","8",0.5,0.461,0.03899999999999998,1,0.773,0.22699999999999998,0.64,0.559,0.08099999999999996,"10.80","19.02","-8.22"
"Jacob, Alek","689690","2023","10","4",0,0.077,-0.077,0,0.086,-0.086,0.07,0.135,-0.065,0,0.82,"-0.82"
"Trejo, Alan","676701","2023","10","9",0.444,0.325,0.119,1.222,0.962,0.26,0.613,0.476,0.137,"13.50","11.54","1.96"
"Boushley, Caleb","676961","2023","10","3",0.125,0.145,-0.01999999999999999,0.5,0.489,0.01100000000000001,0.3,0.307,-0.007000000000000006,"3.86","3.93","-0.073"
"Maldonado, Martín","455117","2023","10","8",0.714,0.536,0.17799999999999994,1.429,0.994,0.43500000000000005,0.768,0.599,0.16900000000000004,"36.00","24.34","11.66"
"Lopez, José","673111","2023","10","7",0.333,0.303,0.030000000000000027,0.444,0.427,0.017000000000000015,0.37,0.352,0.018000000000000016,"4.50","5.34","-0.84"
"Brosseau, Mike","670712","2023","9","8",0.125,0.308,-0.183,0.5,0.676,-0.17600000000000005,0.3,0.443,-0.14300000000000002,"3.86","9.45","-5.593"
"Miller, Brad","543543","2023","9","7",0.333,0.325,0.008000000000000007,0.833,0.663,0.16999999999999993,0.475,0.466,0.008999999999999952,"13.50","10.87","2.63"
"Caceres, Kelvin","680983","2023","8","5",0.4,0.325,0.07500000000000001,0.4,0.672,-0.272,0.451,0.497,-0.045999999999999985,"6.75","13.09","-6.34"
"Berroa, Prelander","672860","2023","8","2",0,0.088,-0.088,0,0.105,-0.105,0.261,0.312,-0.05099999999999999,0,4.07,"-4.07"
"Pinto, René","650907","2023","8","8",0.625,0.245,0.38,1.875,0.64,1.2349999999999999,1.017,0.366,0.6509999999999999,"45.00","5.85","39.15"
"Gómez, Yoendrys","672782","2023","8","3",0.143,0.165,-0.02200000000000002,0.143,0.178,-0.035,0.201,0.222,-0.02099999999999999,0,2.03,"-2.03"
"Zuñiga, Guillermo","670871","2023","8","4",0.25,0.256,-0.006000000000000005,0.375,0.474,-0.09899999999999998,0.266,0.307,-0.04099999999999998,"4.50","3.93","0.57"
"Pilkington, Konnor","663455","2023","8","5",0.143,0.138,0.004999999999999977,0.143,0.322,-0.17900000000000002,0.197,0.258,-0.061,0,2.73,"-2.73"
"Quezada, Johan","629498","2023","8","3",0.5,0.28,0.21999999999999997,1,0.365,0.635,0.59,0.591,-0.0010000000000000009,"40.50","23.15","17.35"
"Uelmen, Erich","657272","2023","8","5",0.6,0.337,0.26299999999999996,1,0.422,0.5780000000000001,0.595,0.473,0.122,"36.00","11.33","24.67"
"Reed, Jake","596082","2023","7","5",0.833,0.364,0.469,1.5,0.747,0.753,0.942,0.499,0.44299999999999995,"81.00","13.25","67.75"
"Duffey, Tyler","608648","2023","7","4",0.143,0.149,-0.006000000000000005,0.571,0.579,-0.008000000000000007,0.286,0.297,-0.01100000000000001,"4.50","3.66","0.84"
"Beaty, Matt","607461","2023","7","5",0.5,0.338,0.16199999999999998,0.833,0.401,0.43199999999999994,0.581,0.374,0.20699999999999996,"27.00","6.16","20.84"
"Clement, Ernie","676391","2023","7","6",0.5,0.389,0.11099999999999999,0.5,0.443,0.056999999999999995,0.482,0.418,0.064,"9.00","8.11","0.89"
"Montas, Frankie","593423","2023","7","5",0.333,0.246,0.08700000000000002,0.5,0.27,0.22999999999999998,0.403,0.299,0.10400000000000004,0,3.71,"-3.71"
"Owings, Chris","572008","2023","6","6",0.333,0.348,-0.014999999999999958,0.333,0.48,-0.14699999999999996,0.294,0.355,-0.061,0,5.44,"-5.44"
"Warren, Austin","681810","2023","6","4",0.333,0.227,0.10600000000000001,0.833,0.56,0.2729999999999999,0.481,0.327,0.15399999999999997,"5.40","4.51","0.89"
